"placekey","parent_placekey","safegraph_brand_ids","location_name","brands","store_id","top_category","sub_category","naics_code","latitude","longitude","street_address","city","region","postal_code","open_hours","category_tags","opened_on","closed_on","tracking_closed_since","websites","geometry_type","polygon_wkt","polygon_class","enclosed","phone_number","is_synthetic","includes_parking","iso_country_code","wkt_area_sq_meters","date_range_start","date_range_end","raw_visit_counts","raw_visitor_counts","visits_by_day","visits_by_each_hour","poi_cbg","visitor_home_cbgs","visitor_home_aggregation","visitor_daytime_cbgs","visitor_country_of_origin","distance_from_home","median_dwell","bucketed_dwell_times","related_same_day_brand","related_same_week_brand","device_type","normalized_visits_by_state_scaling","normalized_visits_by_region_naics_visits","normalized_visits_by_region_naics_visitors","normalized_visits_by_total_visits","normalized_visits_by_total_visitors"
"222-222@39p-dhr-rtv","","SG_BRAND_27ee73cd1fb6f5e432852fea401eacce","United States Postal Service (USPS)","United States Postal Service (USPS)","1375666","Postal Service","Postal Service","491110","64.728871","-158.113087","250 Nikaghun St","Nulato","AK","99765","{ ""Mon"": [[""9:00"", ""16:00""]], ""Tue"": [[""9:00"", ""16:00""]], ""Wed"": [[""9:00"", ""16:00""]], ""Thu"": [[""9:00"", ""16:00""]], ""Fri"": [[""9:00"", ""16:00""]], ""Sat"": [], ""Sun"": [] }","","","","2019-07-01 00:00:00.000","usps.com","POLYGON","POLYGON ((-158.11265031819815 64.72886, -158.11267085888758 64.72880456676108, -158.11273047029007 64.72875455971382, -158.1128233172262 64.72871487389641, -158.11294031119098 64.72868939403318, -158.11307 64.72868061427066, -158.113199688809 64.72868939403318, -158.11331668277379 64.72871487389641, -158.1134095297099 64.72875455971382, -158.1134691411124 64.72880456676108, -158.11348968180184 64.72886, -158.1134691411124 64.72891543323891, -158.1134095297099 64.72896544028617, -158.11331668277379 64.72900512610359, -158.113199688809 64.72903060596681, -158.11307 64.72903938572934, -158.11294031119098 64.72903060596681, -158.1128233172262 64.72900512610359, -158.11273047029007 64.72896544028617, -158.11267085888758 64.72891543323891, -158.11265031819815 64.72886))","OWNED_POLYGON","false","19078982244","true","","US","1236","2019-01-07 00:00:00.000","2019-01-14 00:00:00.000","3","1","[1,0,0,1,1,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","022900003003","","","","","","2","{ ""<5"":3, ""5-20"":0, ""21-60"":0, ""61-240"":0, "">240"":0}","","","","45","0.003470388281","0.003586716793","2.62266816e-06","0.0001476813003"
"222-222@39p-dhr-rtv","","SG_BRAND_27ee73cd1fb6f5e432852fea401eacce","United States Postal Service (USPS)","United States Postal Service (USPS)","1375666","Postal Service","Postal Service","491110","64.728871","-158.113087","250 Nikaghun St","Nulato","AK","99765","{ ""Mon"": [[""9:00"", ""16:00""]], ""Tue"": [[""9:00"", ""16:00""]], ""Wed"": [[""9:00"", ""16:00""]], ""Thu"": [[""9:00"", ""16:00""]], ""Fri"": [[""9:00"", ""16:00""]], ""Sat"": [], ""Sun"": [] }","","","","2019-07-01 00:00:00.000","usps.com","POLYGON","POLYGON ((-158.11265031819815 64.72886, -158.11267085888758 64.72880456676108, -158.11273047029007 64.72875455971382, -158.1128233172262 64.72871487389641, -158.11294031119098 64.72868939403318, -158.11307 64.72868061427066, -158.113199688809 64.72868939403318, -158.11331668277379 64.72871487389641, -158.1134095297099 64.72875455971382, -158.1134691411124 64.72880456676108, -158.11348968180184 64.72886, -158.1134691411124 64.72891543323891, -158.1134095297099 64.72896544028617, -158.11331668277379 64.72900512610359, -158.113199688809 64.72903060596681, -158.11307 64.72903938572934, -158.11294031119098 64.72903060596681, -158.1128233172262 64.72900512610359, -158.11273047029007 64.72896544028617, -158.11267085888758 64.72891543323891, -158.11265031819815 64.72886))","OWNED_POLYGON","false","19078982244","true","","US","1236","2019-01-14 00:00:00.000","2019-01-21 00:00:00.000","","","","","022900003003","","","","","","","","","","","","","","",""
"222-222@39p-dhr-rtv","","SG_BRAND_27ee73cd1fb6f5e432852fea401eacce","United States Postal Service (USPS)","United States Postal Service (USPS)","1375666","Postal Service","Postal Service","491110","64.728871","-158.113087","250 Nikaghun St","Nulato","AK","99765","{ ""Mon"": [[""9:00"", ""16:00""]], ""Tue"": [[""9:00"", ""16:00""]], ""Wed"": [[""9:00"", ""16:00""]], ""Thu"": [[""9:00"", ""16:00""]], ""Fri"": [[""9:00"", ""16:00""]], ""Sat"": [], ""Sun"": [] }","","","","2019-07-01 00:00:00.000","usps.com","POLYGON","POLYGON ((-158.11265031819815 64.72886, -158.11267085888758 64.72880456676108, -158.11273047029007 64.72875455971382, -158.1128233172262 64.72871487389641, -158.11294031119098 64.72868939403318, -158.11307 64.72868061427066, -158.113199688809 64.72868939403318, -158.11331668277379 64.72871487389641, -158.1134095297099 64.72875455971382, -158.1134691411124 64.72880456676108, -158.11348968180184 64.72886, -158.1134691411124 64.72891543323891, -158.1134095297099 64.72896544028617, -158.11331668277379 64.72900512610359, -158.113199688809 64.72903060596681, -158.11307 64.72903938572934, -158.11294031119098 64.72903060596681, -158.1128233172262 64.72900512610359, -158.11273047029007 64.72896544028617, -158.11267085888758 64.72891543323891, -158.11265031819815 64.72886))","OWNED_POLYGON","false","19078982244","true","","US","1236","2019-01-21 00:00:00.000","2019-01-28 00:00:00.000","1","1","[0,0,1,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","022900003003","","","","","","","{ ""<5"":1, ""5-20"":0, ""21-60"":0, ""61-240"":0, "">240"":0}","","","","15","0.001023541453","0.001063829787","8.511775616e-07","4.828585225e-05"
"222-222@39p-dhr-rtv","","SG_BRAND_27ee73cd1fb6f5e432852fea401eacce","United States Postal Service (USPS)","United States Postal Service (USPS)","1375666","Postal Service","Postal Service","491110","64.728871","-158.113087","250 Nikaghun St","Nulato","AK","99765","{ ""Mon"": [[""9:00"", ""16:00""]], ""Tue"": [[""9:00"", ""16:00""]], ""Wed"": [[""9:00"", ""16:00""]], ""Thu"": [[""9:00"", ""16:00""]], ""Fri"": [[""9:00"", ""16:00""]], ""Sat"": [], ""Sun"": [] }","","","","2019-07-01 00:00:00.000","usps.com","POLYGON","POLYGON ((-158.11265031819815 64.72886, -158.11267085888758 64.72880456676108, -158.11273047029007 64.72875455971382, -158.1128233172262 64.72871487389641, -158.11294031119098 64.72868939403318, -158.11307 64.72868061427066, -158.113199688809 64.72868939403318, -158.11331668277379 64.72871487389641, -158.1134095297099 64.72875455971382, -158.1134691411124 64.72880456676108, -158.11348968180184 64.72886, -158.1134691411124 64.72891543323891, -158.1134095297099 64.72896544028617, -158.11331668277379 64.72900512610359, -158.113199688809 64.72903060596681, -158.11307 64.72903938572934, -158.11294031119098 64.72903060596681, -158.1128233172262 64.72900512610359, -158.11273047029007 64.72896544028617, -158.11267085888758 64.72891543323891, -158.11265031819815 64.72886))","OWNED_POLYGON","false","19078982244","true","","US","1236","2019-01-28 00:00:00.000","2019-02-04 00:00:00.000","","","","","022900003003","","","","","","","","","","","","","","",""
"222-222@39p-dhr-rtv","","SG_BRAND_27ee73cd1fb6f5e432852fea401eacce","United States Postal Service (USPS)","United States Postal Service (USPS)","1375666","Postal Service","Postal Service","491110","64.728871","-158.113087","250 Nikaghun St","Nulato","AK","99765","{ ""Mon"": [[""9:00"", ""16:00""]], ""Tue"": [[""9:00"", ""16:00""]], ""Wed"": [[""9:00"", ""16:00""]], ""Thu"": [[""9:00"", ""16:00""]], ""Fri"": [[""9:00"", ""16:00""]], ""Sat"": [], ""Sun"": [] }","","","","2019-07-01 00:00:00.000","usps.com","POLYGON","POLYGON ((-158.11265031819815 64.72886, -158.11267085888758 64.72880456676108, -158.11273047029007 64.72875455971382, -158.1128233172262 64.72871487389641, -158.11294031119098 64.72868939403318, -158.11307 64.72868061427066, -158.113199688809 64.72868939403318, -158.11331668277379 64.72871487389641, -158.1134095297099 64.72875455971382, -158.1134691411124 64.72880456676108, -158.11348968180184 64.72886, -158.1134691411124 64.72891543323891, -158.1134095297099 64.72896544028617, -158.11331668277379 64.72900512610359, -158.113199688809 64.72903060596681, -158.11307 64.72903938572934, -158.11294031119098 64.72903060596681, -158.1128233172262 64.72900512610359, -158.11273047029007 64.72896544028617, -158.11267085888758 64.72891543323891, -158.11265031819815 64.72886))","OWNED_POLYGON","false","19078982244","true","","US","1236","2019-02-04 00:00:00.000","2019-02-11 00:00:00.000","","","","","022900003003","","","","","","","","","","","","","","",""
"222-222@39p-dhr-rtv","","SG_BRAND_27ee73cd1fb6f5e432852fea401eacce","United States Postal Service (USPS)","United States Postal Service (USPS)","1375666","Postal Service","Postal Service","491110","64.728871","-158.113087","250 Nikaghun St","Nulato","AK","99765","{ ""Mon"": [[""9:00"", ""16:00""]], ""Tue"": [[""9:00"", ""16:00""]], ""Wed"": [[""9:00"", ""16:00""]], ""Thu"": [[""9:00"", ""16:00""]], ""Fri"": [[""9:00"", ""16:00""]], ""Sat"": [], ""Sun"": [] }","","","","2019-07-01 00:00:00.000","usps.com","POLYGON","POLYGON ((-158.11265031819815 64.72886, -158.11267085888758 64.72880456676108, -158.11273047029007 64.72875455971382, -158.1128233172262 64.72871487389641, -158.11294031119098 64.72868939403318, -158.11307 64.72868061427066, -158.113199688809 64.72868939403318, -158.11331668277379 64.72871487389641, -158.1134095297099 64.72875455971382, -158.1134691411124 64.72880456676108, -158.11348968180184 64.72886, -158.1134691411124 64.72891543323891, -158.1134095297099 64.72896544028617, -158.11331668277379 64.72900512610359, -158.113199688809 64.72903060596681, -158.11307 64.72903938572934, -158.11294031119098 64.72903060596681, -158.1128233172262 64.72900512610359, -158.11273047029007 64.72896544028617, -158.11267085888758 64.72891543323891, -158.11265031819815 64.72886))","OWNED_POLYGON","false","19078982244","true","","US","1236","2019-02-11 00:00:00.000","2019-02-18 00:00:00.000","","","","","022900003003","","","","","","","","","","","","","","",""
"222-222@39p-dhr-rtv","","SG_BRAND_27ee73cd1fb6f5e432852fea401eacce","United States Postal Service (USPS)","United States Postal Service (USPS)","1375666","Postal Service","Postal Service","491110","64.728871","-158.113087","250 Nikaghun St","Nulato","AK","99765","{ ""Mon"": [[""9:00"", ""16:00""]], ""Tue"": [[""9:00"", ""16:00""]], ""Wed"": [[""9:00"", ""16:00""]], ""Thu"": [[""9:00"", ""16:00""]], ""Fri"": [[""9:00"", ""16:00""]], ""Sat"": [], ""Sun"": [] }","","","","2019-07-01 00:00:00.000","usps.com","POLYGON","POLYGON ((-158.11265031819815 64.72886, -158.11267085888758 64.72880456676108, -158.11273047029007 64.72875455971382, -158.1128233172262 64.72871487389641, -158.11294031119098 64.72868939403318, -158.11307 64.72868061427066, -158.113199688809 64.72868939403318, -158.11331668277379 64.72871487389641, -158.1134095297099 64.72875455971382, -158.1134691411124 64.72880456676108, -158.11348968180184 64.72886, -158.1134691411124 64.72891543323891, -158.1134095297099 64.72896544028617, -158.11331668277379 64.72900512610359, -158.113199688809 64.72903060596681, -158.11307 64.72903938572934, -158.11294031119098 64.72903060596681, -158.1128233172262 64.72900512610359, -158.11273047029007 64.72896544028617, -158.11267085888758 64.72891543323891, -158.11265031819815 64.72886))","OWNED_POLYGON","false","19078982244","true","","US","1236","2019-02-18 00:00:00.000","2019-02-25 00:00:00.000","","","","","022900003003","","","","","","","","","","","","","","",""
"222-222@39p-dhr-rtv","","SG_BRAND_27ee73cd1fb6f5e432852fea401eacce","United States Postal Service (USPS)","United States Postal Service (USPS)","1375666","Postal Service","Postal Service","491110","64.728871","-158.113087","250 Nikaghun St","Nulato","AK","99765","{ ""Mon"": [[""9:00"", ""16:00""]], ""Tue"": [[""9:00"", ""16:00""]], ""Wed"": [[""9:00"", ""16:00""]], ""Thu"": [[""9:00"", ""16:00""]], ""Fri"": [[""9:00"", ""16:00""]], ""Sat"": [], ""Sun"": [] }","","","","2019-07-01 00:00:00.000","usps.com","POLYGON","POLYGON ((-158.11265031819815 64.72886, -158.11267085888758 64.72880456676108, -158.11273047029007 64.72875455971382, -158.1128233172262 64.72871487389641, -158.11294031119098 64.72868939403318, -158.11307 64.72868061427066, -158.113199688809 64.72868939403318, -158.11331668277379 64.72871487389641, -158.1134095297099 64.72875455971382, -158.1134691411124 64.72880456676108, -158.11348968180184 64.72886, -158.1134691411124 64.72891543323891, -158.1134095297099 64.72896544028617, -158.11331668277379 64.72900512610359, -158.113199688809 64.72903060596681, -158.11307 64.72903938572934, -158.11294031119098 64.72903060596681, -158.1128233172262 64.72900512610359, -158.11273047029007 64.72896544028617, -158.11267085888758 64.72891543323891, -158.11265031819815 64.72886))","OWNED_POLYGON","false","19078982244","true","","US","1236","2019-02-25 00:00:00.000","2019-03-04 00:00:00.000","","","","","022900003003","","","","","","","","","","","","","","",""
"222-222@39p-dhr-rtv","","SG_BRAND_27ee73cd1fb6f5e432852fea401eacce","United States Postal Service (USPS)","United States Postal Service (USPS)","1375666","Postal Service","Postal Service","491110","64.728871","-158.113087","250 Nikaghun St","Nulato","AK","99765","{ ""Mon"": [[""9:00"", ""16:00""]], ""Tue"": [[""9:00"", ""16:00""]], ""Wed"": [[""9:00"", ""16:00""]], ""Thu"": [[""9:00"", ""16:00""]], ""Fri"": [[""9:00"", ""16:00""]], ""Sat"": [], ""Sun"": [] }","","","","2019-07-01 00:00:00.000","usps.com","POLYGON","POLYGON ((-158.11265031819815 64.72886, -158.11267085888758 64.72880456676108, -158.11273047029007 64.72875455971382, -158.1128233172262 64.72871487389641, -158.11294031119098 64.72868939403318, -158.11307 64.72868061427066, -158.113199688809 64.72868939403318, -158.11331668277379 64.72871487389641, -158.1134095297099 64.72875455971382, -158.1134691411124 64.72880456676108, -158.11348968180184 64.72886, -158.1134691411124 64.72891543323891, -158.1134095297099 64.72896544028617, -158.11331668277379 64.72900512610359, -158.113199688809 64.72903060596681, -158.11307 64.72903938572934, -158.11294031119098 64.72903060596681, -158.1128233172262 64.72900512610359, -158.11273047029007 64.72896544028617, -158.11267085888758 64.72891543323891, -158.11265031819815 64.72886))","OWNED_POLYGON","false","19078982244","true","","US","1236","2019-03-04 00:00:00.000","2019-03-11 00:00:00.000","","","","","022900003003","","","","","","","","","","","","","","",""
"222-222@39p-dhr-rtv","","SG_BRAND_27ee73cd1fb6f5e432852fea401eacce","United States Postal Service (USPS)","United States Postal Service (USPS)","1375666","Postal Service","Postal Service","491110","64.728871","-158.113087","250 Nikaghun St","Nulato","AK","99765","{ ""Mon"": [[""9:00"", ""16:00""]], ""Tue"": [[""9:00"", ""16:00""]], ""Wed"": [[""9:00"", ""16:00""]], ""Thu"": [[""9:00"", ""16:00""]], ""Fri"": [[""9:00"", ""16:00""]], ""Sat"": [], ""Sun"": [] }","","","","2019-07-01 00:00:00.000","usps.com","POLYGON","POLYGON ((-158.11265031819815 64.72886, -158.11267085888758 64.72880456676108, -158.11273047029007 64.72875455971382, -158.1128233172262 64.72871487389641, -158.11294031119098 64.72868939403318, -158.11307 64.72868061427066, -158.113199688809 64.72868939403318, -158.11331668277379 64.72871487389641, -158.1134095297099 64.72875455971382, -158.1134691411124 64.72880456676108, -158.11348968180184 64.72886, -158.1134691411124 64.72891543323891, -158.1134095297099 64.72896544028617, -158.11331668277379 64.72900512610359, -158.113199688809 64.72903060596681, -158.11307 64.72903938572934, -158.11294031119098 64.72903060596681, -158.1128233172262 64.72900512610359, -158.11273047029007 64.72896544028617, -158.11267085888758 64.72891543323891, -158.11265031819815 64.72886))","OWNED_POLYGON","false","19078982244","true","","US","1236","2019-03-11 00:00:00.000","2019-03-18 00:00:00.000","","","","","022900003003","","","","","","","","","","","","","","",""
"222-222@39p-dhr-rtv","","SG_BRAND_27ee73cd1fb6f5e432852fea401eacce","United States Postal Service (USPS)","United States Postal Service (USPS)","1375666","Postal Service","Postal Service","491110","64.728871","-158.113087","250 Nikaghun St","Nulato","AK","99765","{ ""Mon"": [[""9:00"", ""16:00""]], ""Tue"": [[""9:00"", ""16:00""]], ""Wed"": [[""9:00"", ""16:00""]], ""Thu"": [[""9:00"", ""16:00""]], ""Fri"": [[""9:00"", ""16:00""]], ""Sat"": [], ""Sun"": [] }","","","","2019-07-01 00:00:00.000","usps.com","POLYGON","POLYGON ((-158.11265031819815 64.72886, -158.11267085888758 64.72880456676108, -158.11273047029007 64.72875455971382, -158.1128233172262 64.72871487389641, -158.11294031119098 64.72868939403318, -158.11307 64.72868061427066, -158.113199688809 64.72868939403318, -158.11331668277379 64.72871487389641, -158.1134095297099 64.72875455971382, -158.1134691411124 64.72880456676108, -158.11348968180184 64.72886, -158.1134691411124 64.72891543323891, -158.1134095297099 64.72896544028617, -158.11331668277379 64.72900512610359, -158.113199688809 64.72903060596681, -158.11307 64.72903938572934, -158.11294031119098 64.72903060596681, -158.1128233172262 64.72900512610359, -158.11273047029007 64.72896544028617, -158.11267085888758 64.72891543323891, -158.11265031819815 64.72886))","OWNED_POLYGON","false","19078982244","true","","US","1236","2019-03-18 00:00:00.000","2019-03-25 00:00:00.000","","","","","022900003003","","","","","","","","","","","","","","",""
"222-222@39p-dhr-rtv","","SG_BRAND_27ee73cd1fb6f5e432852fea401eacce","United States Postal Service (USPS)","United States Postal Service (USPS)","1375666","Postal Service","Postal Service","491110","64.728871","-158.113087","250 Nikaghun St","Nulato","AK","99765","{ ""Mon"": [[""9:00"", ""16:00""]], ""Tue"": [[""9:00"", ""16:00""]], ""Wed"": [[""9:00"", ""16:00""]], ""Thu"": [[""9:00"", ""16:00""]], ""Fri"": [[""9:00"", ""16:00""]], ""Sat"": [], ""Sun"": [] }","","","","2019-07-01 00:00:00.000","usps.com","POLYGON","POLYGON ((-158.11265031819815 64.72886, -158.11267085888758 64.72880456676108, -158.11273047029007 64.72875455971382, -158.1128233172262 64.72871487389641, -158.11294031119098 64.72868939403318, -158.11307 64.72868061427066, -158.113199688809 64.72868939403318, -158.11331668277379 64.72871487389641, -158.1134095297099 64.72875455971382, -158.1134691411124 64.72880456676108, -158.11348968180184 64.72886, -158.1134691411124 64.72891543323891, -158.1134095297099 64.72896544028617, -158.11331668277379 64.72900512610359, -158.113199688809 64.72903060596681, -158.11307 64.72903938572934, -158.11294031119098 64.72903060596681, -158.1128233172262 64.72900512610359, -158.11273047029007 64.72896544028617, -158.11267085888758 64.72891543323891, -158.11265031819815 64.72886))","OWNED_POLYGON","false","19078982244","true","","US","1236","2019-03-25 00:00:00.000","2019-04-01 00:00:00.000","","","","","022900003003","","","","","","","","","","","","","","",""
"222-222@39p-t6m-qvf","","SG_BRAND_27ee73cd1fb6f5e432852fea401eacce","United States Postal Service (USPS)","United States Postal Service (USPS)","1385343","Postal Service","Postal Service","491110","63.874655","-160.789652","100 Main St","Unalakleet","AK","99684","{ ""Mon"": [[""8:30"", ""17:00""]], ""Tue"": [[""8:30"", ""17:00""]], ""Wed"": [[""8:30"", ""17:00""]], ""Thu"": [[""8:30"", ""17:00""]], ""Fri"": [[""8:30"", ""17:00""]], ""Sat"": [], ""Sun"": [] }","","","","2022-03-28 00:00:00.000","usps.com","POLYGON","POLYGON ((-160.78942358493805 63.874871625507446, -160.7892519235611 63.87464486009645, -160.78972399234772 63.874578719840216, -160.78990638256073 63.874816115393685, -160.78942358493805 63.874871625507446))","OWNED_POLYGON","false","19076243111","false","","US","666","2019-01-07 00:00:00.000","2019-01-14 00:00:00.000","5","3","[1,1,1,0,2,0,0]","[0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","021800001004","","","{""021800001004"":4}","{""US"":4}","629909","336","{ ""<5"":1, ""5-20"":0, ""21-60"":1, ""61-240"":0, "">240"":3}","{""Alamo Rent A Car"":1,""Fred Meyer"":1,""Providence Health & Services"":1,""Kroger Pharmacy"":1,""Starbucks"":1,""Rotary Club"":1,""Western Union"":1,""Thrifty Car Rental International"":1,""Fred Meyer Fuel"":1,""Fred Meyer Pharmacy"":1,""Keyme Kiosk"":1,""McDonald's"":1,""Dollar Rent A Car"":1}","{""Western Union"":3,""Target"":2,""Wells Fargo"":2,""Providence Health & Services"":2,""Thrifty Car Rental International"":2,""Dollar Rent A Car"":2,""Alaska Commercial Company"":2,""Costco"":1,""JCPenney"":1,""LIDS"":1,""Round Table Pizza"":1,""Cinnabon"":1,""Panda Express"":1,""Walmart Photo Center"":1,""Sears Home Services"":1,""Papa John's"":1,""TCBY"":1,""Old Navy"":1,""ZAGG"":1}","{""ios"":4}","75","0.005612468819","0.005793160317","4.266514303e-06","0.0002454064325"
"222-222@39p-t6m-qvf","","SG_BRAND_27ee73cd1fb6f5e432852fea401eacce","United States Postal Service (USPS)","United States Postal Service (USPS)","1385343","Postal Service","Postal Service","491110","63.874655","-160.789652","100 Main St","Unalakleet","AK","99684","{ ""Mon"": [[""8:30"", ""17:00""]], ""Tue"": [[""8:30"", ""17:00""]], ""Wed"": [[""8:30"", ""17:00""]], ""Thu"": [[""8:30"", ""17:00""]], ""Fri"": [[""8:30"", ""17:00""]], ""Sat"": [], ""Sun"": [] }","","","","2022-03-28 00:00:00.000","usps.com","POLYGON","POLYGON ((-160.78942358493805 63.874871625507446, -160.7892519235611 63.87464486009645, -160.78972399234772 63.874578719840216, -160.78990638256073 63.874816115393685, -160.78942358493805 63.874871625507446))","OWNED_POLYGON","false","19076243111","false","","US","666","2019-01-14 00:00:00.000","2019-01-21 00:00:00.000","5","3","[1,0,1,2,1,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","021800001004","","","{""021800001004"":4}","{""US"":4}","636613","435","{ ""<5"":2, ""5-20"":0, ""21-60"":0, ""61-240"":0, "">240"":3}","{""Western Union"":1,""Alaska Commercial Company"":1}","{""Rotary Club"":3,""Western Union"":3,""Alaska Commercial Company"":2,""NAPA Auto Parts"":2,""United States Postal Service (USPS)"":2,""Sunglass Hut"":1,""Costco"":1,""Barnes and Noble"":1,""Fred Meyer Jewelers"":1,""Walgreens Pharmacy"":1,""Thrivent"":1,""Thrifty Car Rental International"":1,""Walgreens"":1,""Alamo Rent A Car"":1,""Panda Express"":1,""Dollar Rent A Car"":1,""Costco Optical"":1,""Costco Pharmacy"":1,""McDonald's"":1}","{""ios"":4}","75","0.005207360134","0.005415222698","4.040385641e-06","0.0002423729255"
"222-222@39p-t6m-qvf","","SG_BRAND_27ee73cd1fb6f5e432852fea401eacce","United States Postal Service (USPS)","United States Postal Service (USPS)","1385343","Postal Service","Postal Service","491110","63.874655","-160.789652","100 Main St","Unalakleet","AK","99684","{ ""Mon"": [[""8:30"", ""17:00""]], ""Tue"": [[""8:30"", ""17:00""]], ""Wed"": [[""8:30"", ""17:00""]], ""Thu"": [[""8:30"", ""17:00""]], ""Fri"": [[""8:30"", ""17:00""]], ""Sat"": [], ""Sun"": [] }","","","","2022-03-28 00:00:00.000","usps.com","POLYGON","POLYGON ((-160.78942358493805 63.874871625507446, -160.7892519235611 63.87464486009645, -160.78972399234772 63.874578719840216, -160.78990638256073 63.874816115393685, -160.78942358493805 63.874871625507446))","OWNED_POLYGON","false","19076243111","false","","US","666","2019-01-21 00:00:00.000","2019-01-28 00:00:00.000","9","4","[1,3,2,1,1,0,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0]","021800001004","{""021800001004"":4}","{""02180000100"":4}","{""021800001004"":4}","{""US"":4}","18","386","{ ""<5"":6, ""5-20"":0, ""21-60"":0, ""61-240"":1, "">240"":2}","{""Western Union"":4,""Alaska Commercial Company"":4,""Jackson Hewitt Tax Service"":1,""Walmart"":1,""Walmart Photo Center"":1,""Thrifty Car Rental International"":1,""Perfect Look Salon"":1,""Dollar Rent A Car"":1,""Regal Nails Salon & Spa"":1,""Papa John's"":1,""Walmart Pharmacy"":1,""Walmart Vision Center"":1}","{""Western Union"":4,""Alaska Commercial Company"":4,""Sephora"":1,""Jackson Hewitt Tax Service"":1,""Walgreens"":1,""Buckle"":1,""Rotary Club"":1,""Papa John's"":1,""Walmart Photo Center"":1,""Barnes and Noble"":1,""Claire's"":1,""Starbucks"":1,""Fast-Fix"":1,""Perfect Look Salon"":1,""Walmart Vision Center"":1,""Dollar Rent A Car"":1,""Thrifty Car Rental International"":1,""Bath & Body Works"":1,""Simon mall"":1}","{""ios"":4}","135","0.01021200331","0.01052163564","7.826247758e-06","0.0004479710873"
